SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2003-04,Mavericks,Antawn Jamison,33,F,9-Jun,225,12-Jun-76,28,5,1712
2003-04,Mavericks,Dirk Nowitzki,41,C-F,Jul-00,245,19-Jun-78,26,5,1717
2003-04,Mavericks,Scott Williams,42,C-F,10-Jun,260,21-Mar-68,36,13,281
2003-04,Mavericks,Shawn Bradley,44,C,6-Jul,275,22-Mar-72,32,10,762
2004-05,Mavericks,Keith Van Horn,2,F,10-Jun,245,23-Oct-75,29,7,1496
2004-05,Mavericks,Michael Finley,4,G-F,7-Jun,225,6-Mar-73,32,9,714
2004-05,Mavericks,Josh Howard,5,F,7-Jun,210,28-Apr-80,25,1,2572
2004-05,Mavericks,Marquis Daniels,6,G,6-Jun,200,7-Jan-81,24,1,2605
2004-05,Mavericks,Darrell Armstrong,10,G,1-Jun,180,22-Jun-68,37,10,353
2004-05,Mavericks,Erick Dampier,25,C,11-Jun,265,14-Jul-75,29,8,956
2004-05,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,27,5,1891
2004-05,Mavericks,Devin Harris,34,G,3-Jun,185,27-Feb-83,22,R,2734
2004-05,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,27,6,1717
2004-05,Mavericks,Jerry Stackhouse,42,G-F,6-Jun,218,5-Nov-74,30,9,711
2004-05,Mavericks,Shawn Bradley,44,C,6-Jul,275,22-Mar-72,33,11,762
2004-05,Mavericks,Alan Henderson,50,F-C,9-Jun,240,2-Dec-72,32,9,673
2005-06,Mavericks,Keith Van Horn,2,F,10-Jun,245,23-Oct-75,30,8,1496
2005-06,Mavericks,Josh Howard,5,F,7-Jun,210,28-Apr-80,26,2,2572
2005-06,Mavericks,Marquis Daniels,6,G,6-Jun,200,7-Jan-81,25,2,2605
2005-06,Mavericks,DeSagana Diop,7,C,Jul-00,280,30-Jan-82,24,4,2205
2005-06,Mavericks,Darrell Armstrong,10,G,1-Jun,180,22-Jun-68,38,11,353
2005-06,Mavericks,Erick Dampier,25,C,11-Jun,265,14-Jul-75,30,9,956
2005-06,Mavericks,DJ Mbenga,28,C,Jul-00,245,30-Dec-80,25,1,2788
