SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2005-06,Bucks,Jiri Welsch,44,F,7-Jun,208,27-Jan-80,26,3,2412
2005-06,Bucks,Dan Gadzuric,50,C,11-Jun,240,2-Feb-78,28,3,2429
2006-07,Bucks,Lynn Greer,3,G,2-Jun,175,23-Oct-79,27,R,2696
2006-07,Bucks,Andrew Bogut,6,C,Jul-00,245,28-Nov-84,22,1,101106
2006-07,Bucks,Earl Boykins,11,G,5-May,133,2-Jun-76,31,8,1863
2006-07,Bucks,Ersan Ilyasova,19,F,9-Jun,235,15-May-87,20,R,101141
2006-07,Bucks,Bobby Simmons,21,F,6-Jun,228,2-Jun-80,27,5,2250
2006-07,Bucks,Michael Redd,22,G,6-Jun,215,24-Aug-79,27,6,2072
2006-07,Bucks,Ruben Patterson,23,F,5-Jun,223,31-Jul-75,31,8,1739
2006-07,Bucks,Mo Williams,25,G,1-Jun,185,19-Dec-82,24,3,2590
2006-07,Bucks,Charlie Villanueva,31,F,11-Jun,240,24-Aug-84,22,1,101111
2006-07,Bucks,David Noel,34,F-G,6-Jun,230,27-Feb-84,23,R,200786
2006-07,Bucks,Charlie Bell,42,G-F,3-Jun,200,12-Mar-79,28,2,2294
2006-07,Bucks,Dan Gadzuric,50,C,11-Jun,240,2-Feb-78,29,4,2429
2006-07,Bucks,Damir Markota,52,F,10-Jun,225,26-Dec-85,21,R,200806
2006-07,Bucks,Brian Skinner,54,F-C,9-Jun,265,19-May-76,31,8,1730
2006-07,Bucks,Jared Reiner,55,C,11-Jun,255,8-Apr-82,25,1,2876
2007-08,Bucks,Andrew Bogut,6,C,Jul-00,260,28-Nov-84,23,2,101106
2007-08,Bucks,Ramon Sessions,7,G,3-Jun,190,11-Apr-86,22,R,201196
2007-08,Bucks,Yi Jianlian,9,F,Jul-00,238,27-Oct-87,20,R,201146
2007-08,Bucks,Royal Ivey,12,G,4-Jun,215,20-Dec-81,26,3,2767
2007-08,Bucks,Awvee Storey,20,F-G,6-Jun,225,18-Apr-77,31,2,2852
2007-08,Bucks,Bobby Simmons,21,F,6-Jun,230,2-Jun-80,28,5,2250
2007-08,Bucks,Michael Redd,22,G,6-Jun,215,24-Aug-79,28,7,2072
2007-08,Bucks,Desmond Mason,24,F,5-Jun,222,11-Oct-77,30,7,2046
2007-08,Bucks,Mo Williams,25,G,1-Jun,185,19-Dec-82,25,4,2590
2007-08,Bucks,Charlie Villanueva,31,F,11-Jun,232,24-Aug-84,23,2,101111
2007-08,Bucks,Charlie Bell,42,G,3-Jun,200,12-Mar-79,29,3,2294
2007-08,Bucks,Jake Voskuhl,43,C,11-Jun,255,1-Nov-77,30,7,2063
2007-08,Bucks,Dan Gadzuric,50,C,11-Jun,245,2-Feb-78,30,5,2429
2007-08,Bucks,Michael Ruffin,51,F-C,8-Jun,248,21-Jan-77,31,7,1913
2008-09,Bucks,Andrew Bogut,6,C,Jul-00,260,28-Nov-84,24,3,101106
2008-09,Bucks,Ramon Sessions,7,G,3-Jun,190,11-Apr-86,23,1,201196
2008-09,Bucks,Francisco Elson,9,C-F,Jul-00,235,28-Feb-76,33,5,1922
2008-09,Bucks,Keith Bogans,10,G-F,5-Jun,215,12-May-80,29,5,2586
2008-09,Bucks,Joe Alexander,11,F,8-Jun,230,26-Dec-86,22,R,201570
2008-09,Bucks,Luc Mbah a Moute,12,F,8-Jun,230,9-Sep-86,22,R,201601
2008-09,Bucks,Luke Ridnour,13,G,2-Jun,175,13-Feb-81,28,5,2557
2008-09,Bucks,Damon Jones,19,G,3-Jun,195,25-Aug-76,32,10,1800
2008-09,Bucks,Michael Redd,22,G,6-Jun,215,24-Aug-79,29,8,2072
2008-09,Bucks,Richard Jefferson,24,F,7-Jun,225,21-Jun-80,29,7,2210
2008-09,Bucks,Malik Allen,30,F,10-Jun,255,27-Jun-78,31,7,2124
2008-09,Bucks,Charlie Villanueva,31,F,11-Jun,232,24-Aug-84,24,3,101111
2008-09,Bucks,Charlie Bell,42,G,3-Jun,200,12-Mar-79,30,4,2294
2008-09,Bucks,Dan Gadzuric,50,C,11-Jun,245,2-Feb-78,31,6,2429
2009-10,Bucks,Brandon Jennings,3,G,1-Jun,169,23-Sep-89,20,R,201943
2009-10,Bucks,Andrew Bogut,6,C,Jul-00,260,28-Nov-84,25,4,101106
2009-10,Bucks,Ersan Ilyasova,7,F,10-Jun,235,15-May-87,23,1,101141
2009-10,Bucks,Primoz Brezec,9,C,1-Jul,255,2-Oct-79,30,7,2056
2009-10,Bucks,Carlos Delfino,10,F-G,6-Jun,230,29-Aug-82,27,4,2568
2009-10,Bucks,Royal Ivey,11,G,4-Jun,215,20-Dec-81,28,5,2767
2009-10,Bucks,Luc Mbah a Moute,12,F,8-Jun,230,9-Sep-86,23,1,201601
2009-10,Bucks,Luke Ridnour,13,G,2-Jun,175,13-Feb-81,29,6,2557
2009-10,Bucks,John Salmons,15,G,6-Jun,207,12-Dec-79,30,7,2422
2009-10,Bucks,Michael Redd,22,G,6-Jun,215,24-Aug-79,30,9,2072
2009-10,Bucks,Jerry Stackhouse,24,F-G,6-Jun,218,5-Nov-74,35,14,711
2009-10,Bucks,Kurt Thomas,40,F,9-Jun,230,4-Oct-72,37,14,703
2009-10,Bucks,Charlie Bell,42,G,3-Jun,200,12-Mar-79,31,5,2294
2009-10,Bucks,Dan Gadzuric,50,C,11-Jun,245,2-Feb-78,32,7,2429
2010-11,Bucks,Brandon Jennings,3,G,1-Jun,169,23-Sep-89,21,1,201943
2010-11,Bucks,Corey Maggette,5,F,6-Jun,225,12-Nov-79,31,11,1894
2010-11,Bucks,Andrew Bogut,6,C,Jul-00,260,28-Nov-84,26,5,101106
2010-11,Bucks,Ersan Ilyasova,7,F,10-Jun,235,15-May-87,24,2,101141
2010-11,Bucks,Larry Sanders,8,F-C,11-Jun,235,21-Nov-88,22,R,202336
2010-11,Bucks,Carlos Delfino,10,F-G,6-Jun,230,29-Aug-82,28,5,2568
2010-11,Bucks,Earl Boykins,11,G,5-May,133,2-Jun-76,35,11,1863
2010-11,Bucks,Luc Mbah a Moute,12,F,8-Jun,230,9-Sep-86,24,2,201601
2010-11,Bucks,John Salmons,15,G,6-Jun,207,12-Dec-79,31,8,2422
2010-11,Bucks,Chris Douglas-Roberts,17,F,7-Jun,210,8-Jan-87,24,2,201604
2010-11,Bucks,Michael Redd,22,G,6-Jun,215,24-Aug-79,31,10,2072
2010-11,Bucks,Jon Brockman,40,F,7-Jun,255,20-Mar-87,24,1,201972
2010-11,Bucks,Keyon Dooling,55,G,3-Jun,195,8-May-80,31,10,2039
2011-12,Bucks,Brandon Jennings,3,G,1-Jun,169,23-Sep-89,22,2,201943
2011-12,Bucks,Ersan Ilyasova,7,F,10-Jun,235,15-May-87,25,3,101141
2011-12,Bucks,Larry Sanders,8,F-C,11-Jun,235,21-Nov-88,23,1,202336
2011-12,Bucks,Shaun Livingston,9,G,7-Jun,175,11-Sep-85,26,6,2733
2011-12,Bucks,Carlos Delfino,10,F-G,6-Jun,230,29-Aug-82,29,6,2568
2011-12,Bucks,Monta Ellis,11,G,3-Jun,185,26-Oct-85,26,6,101145
2011-12,Bucks,Luc Mbah a Moute,12,F,8-Jun,230,9-Sep-86,25,3,201601
2011-12,Bucks,Ekpe Udoh,13,C,10-Jun,245,20-May-87,25,1,202327
2011-12,Bucks,Tobias Harris,15,F,8-Jun,226,15-Jul-92,19,R,202699
2011-12,Bucks,Mike Dunleavy,17,G-F,9-Jun,230,15-Sep-80,31,9,2399
2011-12,Bucks,Beno Udrih,19,G,3-Jun,203,5-Jul-82,29,7,2757
2011-12,Bucks,Jon Leuer,30,F,10-Jun,228,14-May-89,23,R,202720
2011-12,Bucks,Jon Brockman,40,F,7-Jun,255,20-Mar-87,25,2,201972
2011-12,Bucks,Kwame Brown,54,C,11-Jun,270,10-Mar-82,30,10,2198
2012-13,Bucks,Brandon Jennings,3,G,1-Jun,169,23-Sep-89,23,3,201943
